user_id,subs_id,price_plan_name,transaction_id,transaction_amount,txn_created_timestamp,transaction_timestamp
7899,7899,premium,7899,47.0,2023-02-04T19:18:59.000Z,2023-02-04T19:18:59.000Z
7900,7900,sport,7900,100.0,2022-11-13T19:18:59.000Z,2022-11-13T19:18:59.000Z
7901,7901,basic,7901,95.0,2023-02-22T19:18:59.000Z,2023-02-22T19:18:59.000Z
7902,7902,basic,7902,35.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
7903,7903,basic,7903,71.0,2023-05-11T19:18:59.000+01:00,2023-05-11T19:18:59.000+01:00
7904,7904,basic,7904,84.0,2023-02-18T19:18:59.000Z,2023-02-18T19:18:59.000Z
7905,7905,basic,7905,96.0,2022-12-22T19:18:59.000Z,2022-12-22T19:18:59.000Z
7906,7906,premium,7906,42.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
7907,7907,basic,7907,84.0,2023-08-27T19:18:59.000+01:00,2023-08-27T19:18:59.000+01:00
7908,7908,sport,7908,41.0,2023-02-17T19:18:59.000Z,2023-02-17T19:18:59.000Z
7909,7909,basic,7909,42.0,2022-11-09T19:18:59.000Z,2022-11-09T19:18:59.000Z
7910,7910,sport,7910,27.0,2022-11-15T19:18:59.000Z,2022-11-15T19:18:59.000Z
7911,7911,basic,7911,61.0,2023-05-22T19:18:59.000+01:00,2023-05-22T19:18:59.000+01:00
7912,7912,premium,7912,61.0,2023-01-01T19:18:59.000Z,2023-01-01T19:18:59.000Z
7913,7913,sport,7913,17.0,2023-03-01T19:18:59.000Z,2023-03-01T19:18:59.000Z
7914,7914,basic,7914,31.0,2023-05-23T19:18:59.000+01:00,2023-05-23T19:18:59.000+01:00
7915,7915,premium,7915,28.0,2023-04-26T19:18:59.000+01:00,2023-04-26T19:18:59.000+01:00
7916,7916,premium,7916,41.0,2022-10-29T19:18:59.000+01:00,2022-10-29T19:18:59.000+01:00
7917,7917,premium,7917,41.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
7918,7918,premium,7918,90.0,2023-06-05T19:18:59.000+01:00,2023-06-05T19:18:59.000+01:00
7919,7919,basic,7919,62.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
7920,7920,sport,7920,43.0,2023-01-07T19:18:59.000Z,2023-01-07T19:18:59.000Z
7921,7921,sport,7921,54.0,2023-01-14T19:18:59.000Z,2023-01-14T19:18:59.000Z
7922,7922,sport,7922,38.0,2023-07-14T19:18:59.000+01:00,2023-07-14T19:18:59.000+01:00
7923,7923,basic,7923,60.0,2023-06-02T19:18:59.000+01:00,2023-06-02T19:18:59.000+01:00
7924,7924,premium,7924,52.0,2023-05-27T19:18:59.000+01:00,2023-05-27T19:18:59.000+01:00
7925,7925,sport,7925,12.0,2022-12-24T19:18:59.000Z,2022-12-24T19:18:59.000Z
7926,7926,basic,7926,42.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
7927,7927,premium,7927,89.0,2023-06-20T19:18:59.000+01:00,2023-06-20T19:18:59.000+01:00
7928,7928,premium,7928,13.0,2023-07-20T19:18:59.000+01:00,2023-07-20T19:18:59.000+01:00
7929,7929,basic,7929,89.0,2023-05-15T19:18:59.000+01:00,2023-05-15T19:18:59.000+01:00
7930,7930,premium,7930,72.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
7931,7931,sport,7931,68.0,2022-09-08T19:18:59.000+01:00,2022-09-08T19:18:59.000+01:00
7932,7932,sport,7932,79.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
7933,7933,basic,7933,56.0,2022-11-09T19:18:59.000Z,2022-11-09T19:18:59.000Z
7934,7934,basic,7934,42.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
7935,7935,premium,7935,84.0,2023-06-19T19:18:59.000+01:00,2023-06-19T19:18:59.000+01:00
7936,7936,basic,7936,49.0,2023-02-20T19:18:59.000Z,2023-02-20T19:18:59.000Z
7937,7937,premium,7937,62.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
7938,7938,sport,7938,32.0,2023-06-21T19:18:59.000+01:00,2023-06-21T19:18:59.000+01:00
7939,7939,premium,7939,28.0,2023-08-07T19:18:59.000+01:00,2023-08-07T19:18:59.000+01:00
7940,7940,premium,7940,60.0,2022-10-13T19:18:59.000+01:00,2022-10-13T19:18:59.000+01:00
7941,7941,sport,7941,93.0,2023-03-17T19:18:59.000Z,2023-03-17T19:18:59.000Z
7942,7942,sport,7942,41.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
7943,7943,premium,7943,37.0,2023-06-21T19:18:59.000+01:00,2023-06-21T19:18:59.000+01:00
7944,7944,premium,7944,36.0,2023-05-18T19:18:59.000+01:00,2023-05-18T19:18:59.000+01:00
7945,7945,sport,7945,10.0,2023-04-15T19:18:59.000+01:00,2023-04-15T19:18:59.000+01:00
7946,7946,basic,7946,30.0,2023-08-15T19:18:59.000+01:00,2023-08-15T19:18:59.000+01:00
7947,7947,sport,7947,27.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
7948,7948,basic,7948,50.0,2022-11-08T19:18:59.000Z,2022-11-08T19:18:59.000Z
7949,7949,basic,7949,95.0,2023-01-03T19:18:59.000Z,2023-01-03T19:18:59.000Z
7950,7950,basic,7950,78.0,2022-10-04T19:18:59.000+01:00,2022-10-04T19:18:59.000+01:00
7951,7951,premium,7951,66.0,2022-09-19T19:18:59.000+01:00,2022-09-19T19:18:59.000+01:00
7952,7952,basic,7952,16.0,2022-12-27T19:18:59.000Z,2022-12-27T19:18:59.000Z
7953,7953,premium,7953,41.0,2022-11-15T19:18:59.000Z,2022-11-15T19:18:59.000Z
7954,7954,basic,7954,30.0,2022-10-21T19:18:59.000+01:00,2022-10-21T19:18:59.000+01:00
7955,7955,sport,7955,95.0,2022-11-26T19:18:59.000Z,2022-11-26T19:18:59.000Z
7956,7956,sport,7956,89.0,2022-10-09T19:18:59.000+01:00,2022-10-09T19:18:59.000+01:00
7957,7957,sport,7957,51.0,2023-04-21T19:18:59.000+01:00,2023-04-21T19:18:59.000+01:00
7958,7958,basic,7958,58.0,2023-07-01T19:18:59.000+01:00,2023-07-01T19:18:59.000+01:00
7959,7959,basic,7959,99.0,2023-04-15T19:18:59.000+01:00,2023-04-15T19:18:59.000+01:00
7960,7960,sport,7960,40.0,2023-06-04T19:18:59.000+01:00,2023-06-04T19:18:59.000+01:00
7961,7961,sport,7961,43.0,2022-10-26T19:18:59.000+01:00,2022-10-26T19:18:59.000+01:00
7962,7962,sport,7962,52.0,2023-05-28T19:18:59.000+01:00,2023-05-28T19:18:59.000+01:00
7963,7963,basic,7963,44.0,2023-07-26T19:18:59.000+01:00,2023-07-26T19:18:59.000+01:00
7964,7964,basic,7964,22.0,2023-01-14T19:18:59.000Z,2023-01-14T19:18:59.000Z
7965,7965,sport,7965,61.0,2023-06-16T19:18:59.000+01:00,2023-06-16T19:18:59.000+01:00
7966,7966,sport,7966,55.0,2023-08-06T19:18:59.000+01:00,2023-08-06T19:18:59.000+01:00
7967,7967,premium,7967,22.0,2023-08-14T19:18:59.000+01:00,2023-08-14T19:18:59.000+01:00
7968,7968,basic,7968,97.0,2022-12-11T19:18:59.000Z,2022-12-11T19:18:59.000Z
7969,7969,premium,7969,63.0,2022-10-15T19:18:59.000+01:00,2022-10-15T19:18:59.000+01:00
7970,7970,basic,7970,45.0,2023-05-25T19:18:59.000+01:00,2023-05-25T19:18:59.000+01:00
7971,7971,basic,7971,76.0,2023-07-29T19:18:59.000+01:00,2023-07-29T19:18:59.000+01:00
7972,7972,sport,7972,75.0,2023-03-17T19:18:59.000Z,2023-03-17T19:18:59.000Z
7973,7973,sport,7973,91.0,2022-12-23T19:18:59.000Z,2022-12-23T19:18:59.000Z
7974,7974,premium,7974,25.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
7975,7975,basic,7975,81.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
7976,7976,premium,7976,37.0,2023-01-18T19:18:59.000Z,2023-01-18T19:18:59.000Z
7977,7977,sport,7977,11.0,2023-08-17T19:18:59.000+01:00,2023-08-17T19:18:59.000+01:00
7978,7978,sport,7978,18.0,2023-05-30T19:18:59.000+01:00,2023-05-30T19:18:59.000+01:00
7979,7979,sport,7979,75.0,2023-01-30T19:18:59.000Z,2023-01-30T19:18:59.000Z
7980,7980,sport,7980,86.0,2022-09-10T19:18:59.000+01:00,2022-09-10T19:18:59.000+01:00
7981,7981,basic,7981,29.0,2023-08-13T19:18:59.000+01:00,2023-08-13T19:18:59.000+01:00
7982,7982,sport,7982,22.0,2022-10-24T19:18:59.000+01:00,2022-10-24T19:18:59.000+01:00
7983,7983,premium,7983,82.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
7984,7984,premium,7984,46.0,2023-07-05T19:18:59.000+01:00,2023-07-05T19:18:59.000+01:00
7985,7985,basic,7985,73.0,2023-06-27T19:18:59.000+01:00,2023-06-27T19:18:59.000+01:00
7986,7986,premium,7986,38.0,2023-02-01T19:18:59.000Z,2023-02-01T19:18:59.000Z
7987,7987,basic,7987,46.0,2023-08-26T19:18:59.000+01:00,2023-08-26T19:18:59.000+01:00
7988,7988,premium,7988,77.0,2023-05-23T19:18:59.000+01:00,2023-05-23T19:18:59.000+01:00
7989,7989,sport,7989,13.0,2022-10-16T19:18:59.000+01:00,2022-10-16T19:18:59.000+01:00
7990,7990,premium,7990,76.0,2023-04-02T19:18:59.000+01:00,2023-04-02T19:18:59.000+01:00
7991,7991,basic,7991,81.0,2022-11-26T19:18:59.000Z,2022-11-26T19:18:59.000Z
7992,7992,basic,7992,17.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
7993,7993,premium,7993,40.0,2023-06-26T19:18:59.000+01:00,2023-06-26T19:18:59.000+01:00
7994,7994,sport,7994,24.0,2022-10-15T19:18:59.000+01:00,2022-10-15T19:18:59.000+01:00
7995,7995,basic,7995,47.0,2022-11-03T19:18:59.000Z,2022-11-03T19:18:59.000Z
7996,7996,basic,7996,97.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
7997,7997,sport,7997,64.0,2023-01-20T19:18:59.000Z,2023-01-20T19:18:59.000Z
7998,7998,premium,7998,97.0,2023-04-10T19:18:59.000+01:00,2023-04-10T19:18:59.000+01:00
7999,7999,premium,7999,30.0,2023-06-16T19:18:59.000+01:00,2023-06-16T19:18:59.000+01:00
8000,8000,basic,8000,13.0,2022-11-08T19:18:59.000Z,2022-11-08T19:18:59.000Z
8001,8001,sport,8001,37.0,2023-08-21T19:18:59.000+01:00,2023-08-21T19:18:59.000+01:00
8002,8002,basic,8002,67.0,2023-02-08T19:18:59.000Z,2023-02-08T19:18:59.000Z
8003,8003,premium,8003,68.0,2023-08-25T19:18:59.000+01:00,2023-08-25T19:18:59.000+01:00
8004,8004,premium,8004,37.0,2022-11-18T19:18:59.000Z,2022-11-18T19:18:59.000Z
8005,8005,sport,8005,93.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
8006,8006,premium,8006,10.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
8007,8007,premium,8007,64.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
8008,8008,premium,8008,40.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
8009,8009,sport,8009,61.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
8010,8010,sport,8010,58.0,2023-08-13T19:18:59.000+01:00,2023-08-13T19:18:59.000+01:00
8011,8011,sport,8011,23.0,2023-08-05T19:18:59.000+01:00,2023-08-05T19:18:59.000+01:00
8012,8012,sport,8012,93.0,2023-04-11T19:18:59.000+01:00,2023-04-11T19:18:59.000+01:00
8013,8013,sport,8013,65.0,2023-05-30T19:18:59.000+01:00,2023-05-30T19:18:59.000+01:00
8014,8014,basic,8014,46.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
8015,8015,sport,8015,71.0,2023-02-27T19:18:59.000Z,2023-02-27T19:18:59.000Z
8016,8016,premium,8016,15.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
8017,8017,premium,8017,64.0,2023-04-27T19:18:59.000+01:00,2023-04-27T19:18:59.000+01:00
8018,8018,premium,8018,53.0,2022-11-04T19:18:59.000Z,2022-11-04T19:18:59.000Z
8019,8019,premium,8019,13.0,2023-03-04T19:18:59.000Z,2023-03-04T19:18:59.000Z
8020,8020,sport,8020,51.0,2023-05-19T19:18:59.000+01:00,2023-05-19T19:18:59.000+01:00
8021,8021,basic,8021,26.0,2023-02-16T19:18:59.000Z,2023-02-16T19:18:59.000Z
8022,8022,basic,8022,74.0,2023-04-19T19:18:59.000+01:00,2023-04-19T19:18:59.000+01:00
8023,8023,basic,8023,22.0,2023-06-22T19:18:59.000+01:00,2023-06-22T19:18:59.000+01:00
8024,8024,premium,8024,75.0,2023-07-21T19:18:59.000+01:00,2023-07-21T19:18:59.000+01:00
8025,8025,premium,8025,89.0,2023-04-25T19:18:59.000+01:00,2023-04-25T19:18:59.000+01:00
8026,8026,sport,8026,40.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
8027,8027,sport,8027,61.0,2023-05-18T19:18:59.000+01:00,2023-05-18T19:18:59.000+01:00
8028,8028,sport,8028,100.0,2022-11-12T19:18:59.000Z,2022-11-12T19:18:59.000Z
8029,8029,sport,8029,65.0,2023-02-27T19:18:59.000Z,2023-02-27T19:18:59.000Z
8030,8030,basic,8030,29.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
8031,8031,premium,8031,92.0,2023-05-16T19:18:59.000+01:00,2023-05-16T19:18:59.000+01:00
8032,8032,sport,8032,88.0,2022-11-11T19:18:59.000Z,2022-11-11T19:18:59.000Z
8033,8033,premium,8033,80.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
8034,8034,sport,8034,69.0,2023-05-20T19:18:59.000+01:00,2023-05-20T19:18:59.000+01:00
8035,8035,premium,8035,99.0,2022-10-23T19:18:59.000+01:00,2022-10-23T19:18:59.000+01:00
8036,8036,premium,8036,76.0,2023-01-22T19:18:59.000Z,2023-01-22T19:18:59.000Z
8037,8037,basic,8037,67.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
8038,8038,basic,8038,57.0,2023-03-17T19:18:59.000Z,2023-03-17T19:18:59.000Z
8039,8039,sport,8039,76.0,2022-10-15T19:18:59.000+01:00,2022-10-15T19:18:59.000+01:00
8040,8040,basic,8040,47.0,2022-11-08T19:18:59.000Z,2022-11-08T19:18:59.000Z
8041,8041,basic,8041,19.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
8042,8042,sport,8042,37.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
8043,8043,basic,8043,61.0,2023-03-18T19:18:59.000Z,2023-03-18T19:18:59.000Z
8044,8044,sport,8044,37.0,2022-10-27T19:18:59.000+01:00,2022-10-27T19:18:59.000+01:00
8045,8045,sport,8045,77.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
8046,8046,basic,8046,84.0,2022-12-05T19:18:59.000Z,2022-12-05T19:18:59.000Z
8047,8047,sport,8047,100.0,2023-01-19T19:18:59.000Z,2023-01-19T19:18:59.000Z
8048,8048,premium,8048,100.0,2023-06-07T19:18:59.000+01:00,2023-06-07T19:18:59.000+01:00
8049,8049,sport,8049,53.0,2023-04-12T19:18:59.000+01:00,2023-04-12T19:18:59.000+01:00
8050,8050,basic,8050,80.0,2023-08-02T19:18:59.000+01:00,2023-08-02T19:18:59.000+01:00
8051,8051,sport,8051,30.0,2023-06-13T19:18:59.000+01:00,2023-06-13T19:18:59.000+01:00
8052,8052,sport,8052,43.0,2022-11-28T19:18:59.000Z,2022-11-28T19:18:59.000Z
8053,8053,sport,8053,10.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
8054,8054,sport,8054,29.0,2022-12-15T19:18:59.000Z,2022-12-15T19:18:59.000Z
8055,8055,sport,8055,39.0,2022-09-16T19:18:59.000+01:00,2022-09-16T19:18:59.000+01:00
8056,8056,sport,8056,55.0,2023-07-17T19:18:59.000+01:00,2023-07-17T19:18:59.000+01:00
8057,8057,basic,8057,41.0,2022-12-02T19:18:59.000Z,2022-12-02T19:18:59.000Z
8058,8058,sport,8058,61.0,2023-08-21T19:18:59.000+01:00,2023-08-21T19:18:59.000+01:00
8059,8059,premium,8059,76.0,2022-12-14T19:18:59.000Z,2022-12-14T19:18:59.000Z
8060,8060,premium,8060,98.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
8061,8061,premium,8061,93.0,2023-08-31T19:18:59.000+01:00,2023-08-31T19:18:59.000+01:00
8062,8062,premium,8062,91.0,2023-07-20T19:18:59.000+01:00,2023-07-20T19:18:59.000+01:00
8063,8063,premium,8063,51.0,2022-12-20T19:18:59.000Z,2022-12-20T19:18:59.000Z
8064,8064,basic,8064,99.0,2023-08-05T19:18:59.000+01:00,2023-08-05T19:18:59.000+01:00
8065,8065,basic,8065,53.0,2023-05-04T19:18:59.000+01:00,2023-05-04T19:18:59.000+01:00
8066,8066,sport,8066,71.0,2023-04-01T19:18:59.000+01:00,2023-04-01T19:18:59.000+01:00
8067,8067,premium,8067,34.0,2023-05-19T19:18:59.000+01:00,2023-05-19T19:18:59.000+01:00
8068,8068,sport,8068,66.0,2022-11-04T19:18:59.000Z,2022-11-04T19:18:59.000Z
8069,8069,basic,8069,23.0,2022-12-05T19:18:59.000Z,2022-12-05T19:18:59.000Z
8070,8070,sport,8070,24.0,2023-01-30T19:18:59.000Z,2023-01-30T19:18:59.000Z
8071,8071,premium,8071,83.0,2023-05-25T19:18:59.000+01:00,2023-05-25T19:18:59.000+01:00
8072,8072,sport,8072,67.0,2022-12-17T19:18:59.000Z,2022-12-17T19:18:59.000Z
8073,8073,basic,8073,46.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
8074,8074,premium,8074,69.0,2023-01-18T19:18:59.000Z,2023-01-18T19:18:59.000Z
8075,8075,basic,8075,55.0,2023-01-09T19:18:59.000Z,2023-01-09T19:18:59.000Z
8076,8076,premium,8076,66.0,2022-10-31T19:18:59.000Z,2022-10-31T19:18:59.000Z
8077,8077,premium,8077,85.0,2023-04-08T19:18:59.000+01:00,2023-04-08T19:18:59.000+01:00
8078,8078,basic,8078,38.0,2023-06-07T19:18:59.000+01:00,2023-06-07T19:18:59.000+01:00
8079,8079,basic,8079,57.0,2023-03-14T19:18:59.000Z,2023-03-14T19:18:59.000Z
8080,8080,premium,8080,54.0,2022-11-07T19:18:59.000Z,2022-11-07T19:18:59.000Z
8081,8081,sport,8081,26.0,2022-10-21T19:18:59.000+01:00,2022-10-21T19:18:59.000+01:00
8082,8082,sport,8082,71.0,2022-10-01T19:18:59.000+01:00,2022-10-01T19:18:59.000+01:00
8083,8083,premium,8083,51.0,2023-02-13T19:18:59.000Z,2023-02-13T19:18:59.000Z
8084,8084,sport,8084,93.0,2023-07-22T19:18:59.000+01:00,2023-07-22T19:18:59.000+01:00
8085,8085,sport,8085,22.0,2023-01-27T19:18:59.000Z,2023-01-27T19:18:59.000Z
8086,8086,sport,8086,63.0,2023-03-19T19:18:59.000Z,2023-03-19T19:18:59.000Z
8087,8087,premium,8087,62.0,2023-08-17T19:18:59.000+01:00,2023-08-17T19:18:59.000+01:00
8088,8088,sport,8088,68.0,2023-04-17T19:18:59.000+01:00,2023-04-17T19:18:59.000+01:00
8089,8089,sport,8089,57.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
8090,8090,premium,8090,88.0,2023-01-05T19:18:59.000Z,2023-01-05T19:18:59.000Z
8091,8091,basic,8091,86.0,2023-04-01T19:18:59.000+01:00,2023-04-01T19:18:59.000+01:00
8092,8092,premium,8092,40.0,2023-05-31T19:18:59.000+01:00,2023-05-31T19:18:59.000+01:00
8093,8093,basic,8093,62.0,2023-04-06T19:18:59.000+01:00,2023-04-06T19:18:59.000+01:00
8094,8094,basic,8094,81.0,2023-06-06T19:18:59.000+01:00,2023-06-06T19:18:59.000+01:00
8095,8095,basic,8095,86.0,2022-10-30T19:18:59.000Z,2022-10-30T19:18:59.000Z
8096,8096,premium,8096,38.0,2023-01-02T19:18:59.000Z,2023-01-02T19:18:59.000Z
8097,8097,premium,8097,55.0,2023-01-04T19:18:59.000Z,2023-01-04T19:18:59.000Z
8098,8098,premium,8098,86.0,2023-08-13T19:18:59.000+01:00,2023-08-13T19:18:59.000+01:00
8099,8099,basic,8099,22.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
8100,8100,premium,8100,85.0,2023-05-31T19:18:59.000+01:00,2023-05-31T19:18:59.000+01:00
8101,8101,sport,8101,19.0,2023-06-04T19:18:59.000+01:00,2023-06-04T19:18:59.000+01:00
8102,8102,basic,8102,53.0,2023-03-23T19:18:59.000Z,2023-03-23T19:18:59.000Z
8103,8103,basic,8103,73.0,2023-02-14T19:18:59.000Z,2023-02-14T19:18:59.000Z
8104,8104,sport,8104,58.0,2023-07-17T19:18:59.000+01:00,2023-07-17T19:18:59.000+01:00
8105,8105,premium,8105,46.0,2022-09-23T19:18:59.000+01:00,2022-09-23T19:18:59.000+01:00
8106,8106,sport,8106,42.0,2022-10-04T19:18:59.000+01:00,2022-10-04T19:18:59.000+01:00
8107,8107,premium,8107,87.0,2022-10-22T19:18:59.000+01:00,2022-10-22T19:18:59.000+01:00
8108,8108,premium,8108,13.0,2022-11-16T19:18:59.000Z,2022-11-16T19:18:59.000Z
8109,8109,premium,8109,98.0,2023-03-09T19:18:59.000Z,2023-03-09T19:18:59.000Z
8110,8110,premium,8110,14.0,2023-05-06T19:18:59.000+01:00,2023-05-06T19:18:59.000+01:00
8111,8111,premium,8111,58.0,2023-08-27T19:18:59.000+01:00,2023-08-27T19:18:59.000+01:00
8112,8112,premium,8112,80.0,2022-11-30T19:18:59.000Z,2022-11-30T19:18:59.000Z
8113,8113,basic,8113,34.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
8114,8114,basic,8114,30.0,2022-10-16T19:18:59.000+01:00,2022-10-16T19:18:59.000+01:00
8115,8115,premium,8115,17.0,2022-11-27T19:18:59.000Z,2022-11-27T19:18:59.000Z
8116,8116,basic,8116,30.0,2023-03-08T19:18:59.000Z,2023-03-08T19:18:59.000Z
8117,8117,sport,8117,39.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
8118,8118,premium,8118,83.0,2022-10-07T19:18:59.000+01:00,2022-10-07T19:18:59.000+01:00
8119,8119,sport,8119,95.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
8120,8120,premium,8120,96.0,2023-05-27T19:18:59.000+01:00,2023-05-27T19:18:59.000+01:00
8121,8121,premium,8121,95.0,2022-12-29T19:18:59.000Z,2022-12-29T19:18:59.000Z
8122,8122,premium,8122,97.0,2023-01-04T19:18:59.000Z,2023-01-04T19:18:59.000Z
8123,8123,premium,8123,34.0,2023-07-22T19:18:59.000+01:00,2023-07-22T19:18:59.000+01:00
8124,8124,basic,8124,74.0,2023-06-17T19:18:59.000+01:00,2023-06-17T19:18:59.000+01:00
8125,8125,basic,8125,55.0,2023-04-24T19:18:59.000+01:00,2023-04-24T19:18:59.000+01:00
8126,8126,basic,8126,94.0,2022-10-12T19:18:59.000+01:00,2022-10-12T19:18:59.000+01:00
8127,8127,premium,8127,42.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
8128,8128,premium,8128,55.0,2023-08-05T19:18:59.000+01:00,2023-08-05T19:18:59.000+01:00
8129,8129,sport,8129,37.0,2022-12-10T19:18:59.000Z,2022-12-10T19:18:59.000Z
8130,8130,sport,8130,32.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
8131,8131,basic,8131,71.0,2023-03-20T19:18:59.000Z,2023-03-20T19:18:59.000Z
8132,8132,basic,8132,90.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
8133,8133,premium,8133,36.0,2023-07-09T19:18:59.000+01:00,2023-07-09T19:18:59.000+01:00
8134,8134,premium,8134,41.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
8135,8135,premium,8135,60.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
8136,8136,premium,8136,42.0,2022-10-25T19:18:59.000+01:00,2022-10-25T19:18:59.000+01:00
8137,8137,basic,8137,16.0,2022-10-10T19:18:59.000+01:00,2022-10-10T19:18:59.000+01:00
8138,8138,premium,8138,55.0,2023-02-12T19:18:59.000Z,2023-02-12T19:18:59.000Z
8139,8139,sport,8139,20.0,2022-11-25T19:18:59.000Z,2022-11-25T19:18:59.000Z
8140,8140,sport,8140,79.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
8141,8141,basic,8141,14.0,2023-08-10T19:18:59.000+01:00,2023-08-10T19:18:59.000+01:00
8142,8142,basic,8142,12.0,2023-06-13T19:18:59.000+01:00,2023-06-13T19:18:59.000+01:00
8143,8143,premium,8143,18.0,2023-03-16T19:18:59.000Z,2023-03-16T19:18:59.000Z
8144,8144,premium,8144,95.0,2023-01-12T19:18:59.000Z,2023-01-12T19:18:59.000Z
8145,8145,sport,8145,36.0,2023-05-04T19:18:59.000+01:00,2023-05-04T19:18:59.000+01:00
8146,8146,basic,8146,41.0,2023-06-17T19:18:59.000+01:00,2023-06-17T19:18:59.000+01:00
8147,8147,basic,8147,68.0,2023-07-21T19:18:59.000+01:00,2023-07-21T19:18:59.000+01:00
8148,8148,sport,8148,87.0,2023-04-03T19:18:59.000+01:00,2023-04-03T19:18:59.000+01:00
8149,8149,sport,8149,55.0,2023-06-17T19:18:59.000+01:00,2023-06-17T19:18:59.000+01:00
8150,8150,sport,8150,53.0,2022-10-21T19:18:59.000+01:00,2022-10-21T19:18:59.000+01:00
8151,8151,premium,8151,19.0,2022-12-15T19:18:59.000Z,2022-12-15T19:18:59.000Z
8152,8152,basic,8152,21.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
8153,8153,sport,8153,60.0,2023-02-23T19:18:59.000Z,2023-02-23T19:18:59.000Z
8154,8154,basic,8154,64.0,2023-07-30T19:18:59.000+01:00,2023-07-30T19:18:59.000+01:00
8155,8155,premium,8155,54.0,2023-08-23T19:18:59.000+01:00,2023-08-23T19:18:59.000+01:00
8156,8156,basic,8156,38.0,2023-01-29T19:18:59.000Z,2023-01-29T19:18:59.000Z
8157,8157,premium,8157,85.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
8158,8158,basic,8158,19.0,2022-11-25T19:18:59.000Z,2022-11-25T19:18:59.000Z
8159,8159,premium,8159,70.0,2023-05-18T19:18:59.000+01:00,2023-05-18T19:18:59.000+01:00
8160,8160,basic,8160,93.0,2023-08-08T19:18:59.000+01:00,2023-08-08T19:18:59.000+01:00
8161,8161,basic,8161,56.0,2022-11-28T19:18:59.000Z,2022-11-28T19:18:59.000Z
8162,8162,sport,8162,66.0,2023-02-16T19:18:59.000Z,2023-02-16T19:18:59.000Z
8163,8163,sport,8163,53.0,2023-08-16T19:18:59.000+01:00,2023-08-16T19:18:59.000+01:00
8164,8164,sport,8164,48.0,2022-10-18T19:18:59.000+01:00,2022-10-18T19:18:59.000+01:00
